7		2.17761e+006
7.009		2.22085e+006
7.018		2.22292e+006
7.027		2.26593e+006
7.036		2.28469e+006
7.045		2.27974e+006
7.054		2.28553e+006
7.063		2.25661e+006
7.072		2.32998e+006
7.081		2.33793e+006
7.09		2.28957e+006
7.099		2.30942e+006
7.108		2.29289e+006
7.117		2.28439e+006
7.126		2.30792e+006
7.135		2.33205e+006
7.144		2.3277e+006
7.153		2.34389e+006
7.162		2.30902e+006
7.171		2.30954e+006
7.18		2.20676e+006
7.189		2.26324e+006
7.198		2.30041e+006
7.207		2.30132e+006
7.216		2.28152e+006
7.225		2.30432e+006
7.234		2.30529e+006
7.243		2.28927e+006
7.252		2.2449e+006
7.26099		2.30128e+006
7.26999		2.25598e+006
7.27899		2.27809e+006
7.28799		2.206e+006
7.29699		2.2558e+006
7.30599		2.22452e+006
7.31499		2.26246e+006
7.32399		2.30311e+006
7.33299		2.41085e+006
7.34199		2.33527e+006
7.35099		2.28573e+006
7.35999		2.30422e+006
7.36899		2.34304e+006
7.37799		2.29791e+006
7.38699		2.26128e+006
7.39599		2.32113e+006
7.40499		2.30195e+006
7.41399		2.24231e+006
7.42299		2.30586e+006
7.43199		2.31545e+006
7.44099		2.31703e+006
7.44999		2.30137e+006
7.45899		2.31202e+006
7.46799		2.32392e+006
7.47699		2.31561e+006
7.48599		2.30335e+006
7.49499		2.34622e+006
7.50399		2.45743e+006
7.51299		2.44677e+006
7.52199		2.42392e+006
7.53099		2.38374e+006
7.53999		2.43031e+006
7.54899		2.36602e+006
7.55799		2.42534e+006
7.56699		2.41344e+006
7.57599		2.3867e+006
7.58499		2.42844e+006
7.59399		2.40423e+006
7.60299		2.38503e+006
7.61199		2.42939e+006
7.62099		2.42068e+006
7.62999		2.39621e+006
7.63899		2.45597e+006
7.64799		2.42691e+006
7.65699		2.38294e+006
7.66599		2.41003e+006
7.67499		2.45153e+006
7.68399		2.44803e+006
7.69299		2.44379e+006
7.70199		2.45341e+006
7.71099		2.37328e+006
7.71999		2.29075e+006
7.72899		2.27129e+006
7.73799		2.28583e+006
7.74699		2.26152e+006
7.75599		2.30103e+006
7.76499		2.3053e+006
7.77398		2.23119e+006
7.78298		2.2178e+006
7.79198		2.23068e+006
7.80098		2.20715e+006
7.80998		2.19955e+006
7.81898		2.26187e+006
7.82798		2.2376e+006
7.83698		2.15208e+006
7.84598		2.26137e+006
7.85498		2.28211e+006
7.86398		2.25524e+006
7.87298		2.19215e+006
7.88198		3.17786e+006
7.89098		3.12207e+006
7.89998		3.05389e+006
7.90898		3.12441e+006
7.91798		3.08231e+006
7.92698		3.14485e+006
7.93598		3.13485e+006
7.94498		3.06518e+006
7.95398		3.21412e+006
7.96298		3.16883e+006
7.97198		3.13584e+006
7.98098		3.11913e+006
7.98998		3.08274e+006
7.99898		3.12e+006
8.00798		3.15156e+006
8.01698		3.11454e+006
8.02598		3.16936e+006
8.03498		3.13635e+006
8.04398		3.11671e+006
8.05298		3.27012e+006
8.06198		3.24778e+006
8.07098		3.31267e+006
8.07998		3.23722e+006
8.08898		3.22927e+006
8.09798		3.17918e+006
8.10698		3.21377e+006
8.11598		3.24003e+006
8.12498		3.22998e+006
8.13398		3.20797e+006
8.14298		3.19602e+006
8.15198		3.18532e+006
8.16098		3.32803e+006
8.16998		3.30686e+006
8.17898		3.23967e+006
8.18798		3.20491e+006
8.19698		3.22169e+006
8.20598		3.1644e+006
8.21498		3.21273e+006
8.22398		3.18805e+006
8.23298		3.228e+006
8.24198		3.21175e+006
8.25098		3.12699e+006
8.25998		3.0916e+006
8.26898		3.28994e+006
8.27798		3.27284e+006
8.28697		3.25817e+006
8.29597		3.23476e+006
8.30497		3.20388e+006
8.31397		3.22805e+006
8.32297		3.17608e+006
8.33197		3.20824e+006
8.34097		3.2008e+006
8.34997		3.19802e+006
8.35897		3.15867e+006
8.36797		3.1408e+006
8.37697		3.15833e+006
8.38597		3.0943e+006
8.39497		3.08173e+006
8.40397		3.05578e+006
8.41297		3.02245e+006
8.42197		3.06814e+006
8.43097		3.0587e+006
8.43997		3.17037e+006
8.44897		3.00811e+006
8.45797		3.01403e+006
8.46697		2.9999e+006
8.47597		2.9824e+006
8.48497		2.97664e+006
8.49397		3.12697e+006
8.50297		3.09731e+006
8.51197		4.1183e+006
8.52097		4.05103e+006
8.52997		4.04244e+006
8.53897		3.96652e+006
8.54797		3.9195e+006
8.55697		3.85698e+006
8.56597		3.81517e+006
8.57497		3.75901e+006
8.58397		3.8277e+006
8.59297		3.79783e+006
8.60197		3.82783e+006
8.61097		4.11104e+006
8.61997		4.03486e+006
8.62897		3.97169e+006
8.63797		3.95253e+006
8.64697		4.00714e+006
8.65597		4.02243e+006
8.66497		4.18765e+006
8.67397		4.08924e+006
8.68297		4.06659e+006
8.69197		4.03876e+006
8.70097		4.01182e+006
8.70997		4.04827e+006
8.71897		4.04328e+006
8.72797		4.13982e+006
8.73697		4.35332e+006
8.74597		4.32567e+006
8.75497		4.17547e+006
8.76397		4.19364e+006
8.77297		4.19385e+006
8.78197		4.1792e+006
8.79097		4.17739e+006
8.79996		4.14808e+006
8.80896		4.17087e+006
8.81796		4.16875e+006
8.82696		4.18945e+006
8.83596		4.14301e+006
8.84496		4.09077e+006
8.85396		4.69084e+006
8.86296		4.66757e+006
8.87196		4.72657e+006
8.88096		4.76177e+006
8.88996		4.71359e+006
8.89896		4.67554e+006
8.90796		4.64435e+006
8.91696		4.61802e+006
8.92596		4.61687e+006
8.93496		4.58872e+006
8.94396		4.54242e+006
8.95296		4.46688e+006
8.96196		4.45117e+006
8.97096		4.59746e+006
8.97996		4.74034e+006
8.98896		4.77678e+006
8.99796		4.7221e+006
9.00696		4.84235e+006
9.01596		4.80603e+006
9.02496		4.75232e+006
9.03396		4.86323e+006
9.04296		4.79612e+006
9.05196		4.76421e+006
9.06096		5.46903e+006
9.06996		5.57136e+006
9.07896		5.61961e+006
9.08796		5.60372e+006
9.09696		5.93202e+006
9.10596		5.98676e+006
9.11496		6.00456e+006
9.12396		5.6313e+006
9.13296		5.56102e+006
9.14196		5.82467e+006
9.15096		5.88701e+006
